"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-12","0.00",,"39","44","33"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-13","0.00",,"43","46","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-14","0.00",,"44","49","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-15","0.00",,"47","56","39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-16","0.00",,"48","58","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-17","0.00",,"52","63","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-18","0.00",,"57","67","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-19","0.00",,"60","67","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-20","0.24",,"58","64","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-21","0.53",,"51","59","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-22","0.00",,"52","61","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-23","0.00",,"53","62","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-24",,,"62","67","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-25","0.00",,"57","66",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-26","0.21",,"50","56",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-27","0.09",,"50","56","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-28","0.02",,"52","57","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-29","0.07",,"56","65","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-30","0.27",,"50","57","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-03-31","0.13",,"46","53",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-01","0.03",,"45","54","38"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-02","0.00",,"46","53","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-03","0.23",,"47","53","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-04","0.00",,"48","54",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-05","0.00",,"48","57","37"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-06","0.00",,"54","68","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-07","0.00",,"55","64",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-08","0.04",,"51","56","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-09","0.00",,"54","64","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-10","0.00",,"54","63","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-11","0.00",,"49","57","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-12","0.00",,"48","58","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-13","0.00",,"52","62","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-14","0.03",,"51","60","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-15","0.00",,"53","62","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-16","0.03",,"51","61","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-17","0.00",,"54","66","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-18","0.00",,"59","72","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-19",,,"63","70","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-20","0.00",,"56","64",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-21","0.00",,"53","62","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-22","0.00",,"52","62","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-23","0.00",,"56","68","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-24","0.00",,"62","76","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-27",,,"65","71","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-28","0.00",,"67","80","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-29","0.00",,"69","81","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-04-30","0.00",,"58","76","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-01","0.00",,"57","63","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-02","0.03",,"53","63",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-03","0.31",,"46","52","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-04","0.02",,"48","55","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-05","0.00",,"50","55","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-06","0.00",,"51","61","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-07","0.00",,"50","58","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-08","0.00",,"53","64","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-09","0.11",,"56","65","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-10","0.00",,"53","62",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-11","0.31",,"44","55","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-12","0.19",,"46","52","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-13","0.00",,"47","52","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-14","0.00",,"49","53","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-15","0.06",,"54","62","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-16","0.00",,"56","64","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-17","0.01",,"54","60","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-18","0.00",,"59","67","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-19","0.00",,"59","69","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-20","0.00",,"62","73","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-21","0.00",,"65","76","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-22","0.00",,"67","78","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-23","0.00",,"69","82","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-24","0.00",,"75","86","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-25","0.00",,"74","86","64"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-26","0.04",,"63","74",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-27","0.12",,"59","66","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-28","0.71",,"60","69","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-29","0.01",,"59","67","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-30","0.05",,"59","64","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-05-31","0.02",,"58","62","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-01","0.00",,"57","63","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-02","0.23",,"62","73","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-03","0.00",,"67","78","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-04","0.00",,"73","84","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-05","0.00",,"76","86","64"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-06","0.00",,"69","81",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-07","0.24",,"65","74","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-08","0.00",,"67","73","62"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-09","0.06",,"63","68","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-10","0.00",,"67","78",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-11","0.14",,"70","80","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-12","0.61",,"64","79",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-13","0.02",,"61","69","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-14","0.00",,"63","69","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-15","0.02",,"63","71",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-16","0.00",,"63","73","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-17","0.00",,"62","71","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-18","0.01",,"62","69","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-19","0.01",,"56","67",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-20","0.00",,"54","60","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-21","0.00",,"58","65","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-22","0.00",,"65","75","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-23","0.00",,"70","80","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-24","0.00",,"72","82","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-25","0.00",,"72","83","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-26","0.00",,"76","87","64"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-27","0.00",,"79","88","66"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-28","0.00",,"77","87","69"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-29","0.09",,"74","84","64"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-06-30","0.00",,"77","87","64"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-01","0.00",,"81","93","67"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-02","0.00",,"81","95","71"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-03","0.03",,"70","81","65"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-04","0.58",,"65",,"61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-05","0.00",,"69","81","63"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-06","0.00",,"68","79","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-07","0.00",,"75","88","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-08","0.00",,"81","94","67"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-09","0.02",,"81","92","73"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-10","0.00",,"76","89","69"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-11","0.02",,"79","89","69"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-12","1.14",,"74","86","66"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-13","0.16",,"74","83","67"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-14","0.00",,"67","80","62"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-15","1.70",,"67","77","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-16","0.00",,"68","77","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-17","0.00",,"66","74","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-18","0.00",,"68","79","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-19","0.00",,"75","86","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-20","0.00",,"80","91","66"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-21","0.00",,"69","86",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-22","0.02",,"69","78","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-23","0.03",,"66","75","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-24","0.01",,"67","77","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-25","0.00",,"67","73","64"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-26","0.00",,"69","76","62"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-27","0.08",,"71","79","65"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-28","0.00",,"72","81",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-29","0.00",,"66","75","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-30","0.00",,"69","79","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-07-31","0.00",,"75","85","68"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-01","0.00",,"69","83","64"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-02","0.00",,"67","76","63"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-03","0.39",,"67","76","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-04","0.00",,"66","73",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-05","0.10",,"64","71","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-06","0.00",,"65","76","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-07","0.00",,"68","80","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-08","0.04",,"67","78","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-09","0.00",,"71","81","63"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-10","0.00",,"69","80","62"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-11","0.05",,"68","77","63"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-12","0.02",,"65","74","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-13","0.00",,"64","73","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-14","0.00",,"63","71","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-15","0.56",,"60","66","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-16","1.41",,"60","66","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-17","0.22",,"63","68","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-18","0.00",,"64","70",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-19","0.00",,"66","79","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-20","0.00",,"74","86","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-21","0.00",,"77","88","66"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-22","0.00",,"76","84","68"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-23","0.00",,"71","81","65"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-24","0.24",,"65","74","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-25","0.00",,"67","73","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-26","0.00",,"72","78","68"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-27","0.05",,"68","77",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-28","0.07",,"63","70","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-29","0.02",,"60","68",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-30","0.09",,"59","67","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-08-31","0.00",,"61","71","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-01","0.00",,"64","74","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-02","0.00",,"65","76","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-03","0.00",,"66","76","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-04","0.00",,"65","74","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-05","0.00",,"66","77","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-06","0.00",,"64","71","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-07","0.07",,"64","71","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-08","0.43",,"60","67",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-09","0.09",,"61","69","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-10","0.24",,"63","74","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-11","0.00",,"66","78","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-12","0.00",,"64","71",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-13","0.02",,"63","71","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-14","0.00",,"66","75","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-15","0.28",,"62","70","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-16","0.01",,"60","68","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-17","0.00",,"58","66","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-18","0.00",,"56","65","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-19","0.00",,"58","71","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-20","0.00",,"60","73","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-21","0.00",,"64","76","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-22","0.00",,"66","80","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-23","0.00",,"65","74","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-24","0.56",,"59","69","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-25","0.09",,"54","59",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-26","0.00",,"51","57","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-27","0.39",,"52","57","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-28","0.00",,"56","60","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-29","0.00",,"61","66","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-09-30","0.09",,"58","64",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-01","0.05",,"56","64","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-02","0.36",,"63","71","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-03","0.00",,"67","77","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-04","0.02",,"62","70",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-05","0.09",,"59","64","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-06","0.04",,"61","65","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-07","0.01",,"64","73","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-08","0.00",,"64","74","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-09","0.01",,"66","75","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-10","0.00",,"60","70","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-11","0.00",,"58","69","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-12","0.00",,"53","64","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-13","0.00",,"49","58","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-14","0.00",,"51","59","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-15","0.00",,"53","56","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-16","0.17",,"51","58",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-17","0.01",,"44","50","39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-18","0.00",,"48","56","39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-19","0.00",,"52","56",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-20","0.06",,"47","53",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-21","0.00",,"43","53","36"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-22","0.00",,"43","53","37"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-23","0.00",,"45","54","35"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-24","0.13",,"47","53","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-25","0.00",,"46","54","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-26","0.00",,"46","55","38"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-27","0.00",,"51","58","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-28","0.01",,"52","58","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-29","0.00",,"54",,"48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-30","0.22",,"54","60",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-10-31","0.11",,"54","63","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-01","0.00",,"53","58","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-02","0.00",,"51",,"43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-03","0.00",,"58","61","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-04","0.00",,"60","64",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-05","0.00",,"59","65","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-06","0.00",,"54","60",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-07","0.63",,"46","51",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-08","0.42",,"42","45","38"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-09","0.47",,"47","50","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-10","0.28",,"46","49",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-11","0.02",,"46",,"36"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-12","0.42",,"56",,"51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-13","0.07",,"58","60","57"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-14","0.11",,"55","60",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-15","0.00",,"49","52","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-16","0.06",,"47","53",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-17","0.00",,"41","47","35"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-18","0.01",,"44","47","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-19","0.00",,"44","47","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-20","0.00",,"47","52","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-21","0.10",,"43","48",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-22","0.03",,"41","42",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-23","0.00",,"42","45","38"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-24","0.01",,"42","47","39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-25","0.00",,"39","44",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-26","0.00",,"34","39",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-27","0.00",,"33","39","30"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-28","0.00",,"34","35","31"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-29","0.00","0","31","35",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-11-30","0.00",,"29","32","25"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-12-01","0.00",,"29","31",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-12-02","0.00",,"29",,"27"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-12-03","0.00","0","31","33","29"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-12-04","0.00","1","32",,"26"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-12-05","0.06","0","37","40","35"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-12-06","0.01",,"36","38","35"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2010-12-07","0.02",,"34","36",
